Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Big Data Analytics in Business Process: Insights and Implications,"Artificial Intelligence, Data Science and Applications",,,,10.1007/978-3-031-48465-0_15,Swati Sharma,2024,https://link.springer.com/chapter/10.1007/978-3-031-48465-0_15,Conference paper
"Towards the Integration of IoT, Cloud and Big Data",Studies in Big Data,,,,10.1007/978-981-99-6034-7,Vinay RishiwalPramod KumarAnuradha TomarPriyan Malarvizhi Kumar,2023,https://link.springer.com/book/10.1007/978-981-99-6034-7,Book
Creating Green Jobs and Making Environmental Decisions Using Big Data and AI,Big Data and Artificial Intelligence for Decision-Making in the Smart Economy,,,,10.1007/978-3-031-78686-0_32,Shakhlo T. ErgashevaChinara R. KuluevaBaktygul T. MaksytovaTolonbek Sh. Abdyrov,2025,https://link.springer.com/chapter/10.1007/978-3-031-78686-0_32,Chapter
Design of Network Medical Image Information Feature Diagnosis Method Based on Big Data,Mobile Networks and Applications,,,,10.1007/s11036-023-02237-0,Wei LiHui Liu,2023,https://link.springer.com/article/10.1007/s11036-023-02237-0,Article
Construction of a Green and Low-Carbon Travel Order Prediction Model Based on Shared Bicycle Big Data,International Journal of Computational Intelligence Systems,,,,10.1007/s44196-024-00519-3,Chuanxu ChengWande Yue,2024,https://link.springer.com/article/10.1007/s44196-024-00519-3,Article
Big Data Analytics in Supply Chain Management,"Artificial Intelligence, Big Data, IOT and Block Chain in Healthcare: From Concepts to Applications",,,,10.1007/978-3-031-65018-5_37,Nia SaraBelmaati Hicham,2024,https://link.springer.com/chapter/10.1007/978-3-031-65018-5_37,Conference paper
Internet Information Intelligent Recommendation System Under Deep Learning and Big Data,Proceedings of the 5th International Conference on Big Data Analytics for Cyber-Physical System in Smart City—Volume 2,,,,10.1007/978-981-96-0211-7_17,Kai YanHao Gao,2025,https://link.springer.com/chapter/10.1007/978-981-96-0211-7_17,Conference paper
"Big data and predictive analytics and Malaysian micro-, small and medium businesses",SN Business & Economics,,,,10.1007/s43546-023-00528-y,Maya VachkovaArsalan GhouriHaidy AshourNormalisa Binti Md IsaGregory Barnes,2023,https://link.springer.com/article/10.1007/s43546-023-00528-y,Article
On the Development of Big Data Intelligent Module Vocabulary System,Proceedings of the 3rd International Conference on Cognitive Based Information Processing and Applications—Volume 3,,,,10.1007/978-981-97-1983-9_32,Zhenyu YanHe YangQianqian SuG. P. Ramesh,2024,https://link.springer.com/chapter/10.1007/978-981-97-1983-9_32,Conference paper
Marketing communications in luxury fashion retail in the era of big data,Electronic Commerce Research,,,,10.1007/s10660-023-09732-2,Elizaveta VolkovaGleb Karpushkin,2023,https://link.springer.com/article/10.1007/s10660-023-09732-2,Article
Facilitating circularity in city governance in the Republic of Serbia: a novel approach to modeling of energy efficiency big data mining,Energy Efficiency,,,,10.1007/s12053-024-10243-8,Mirjana RadovanovićSanja FilipovićGoran Šimić,2024,https://link.springer.com/article/10.1007/s12053-024-10243-8,Article
Addendum: Big data driven perovskite solar cell stability analysis,Nature Communications,,,,10.1038/s41467-024-48894-x,Zhuang ZhangHuanhuan WangT. Jesper JacobssonJingshan Luo,2024,https://link.springer.com/article/10.1038/s41467-024-48894-x,Article
Integrated framework to integrate Spark-based big data analytics and for health monitoring and recommendation in sports using XGBoost algorithm,Soft Computing,,,,10.1007/s00500-023-09450-9,Yin ZhaoMa. Finipina RamosBin Li,2023,https://link.springer.com/article/10.1007/s00500-023-09450-9,Article
Elements of an infrastructure for big urban data,Urban Informatics,,,,10.1007/s44212-022-00001-5,Michael F. Goodchild,2022,https://link.springer.com/article/10.1007/s44212-022-00001-5,Article
"Big Science, Big Trouble? Understanding Conflict in and Around Big Science Projects and Networks",Minerva,,,,10.1007/s11024-023-09497-w,Anna-Lena Rüland,2023,https://link.springer.com/article/10.1007/s11024-023-09497-w,Article
"Patient-reported symptom monitoring: using (big) data to improve supportive care at the macro-, meso-, and micro-levels",Supportive Care in Cancer,,,,10.1007/s00520-024-08373-x,Yan WangMatthew J. AllsopJoel B. EpsteinDoris HowellBernardo L. RapoportPenelope SchofieldYsabella Van SebilleMelissa S.Y. ThongIris WalravenJulie Ryan WolfCorina J.G. van den Hurk,2024,https://link.springer.com/article/10.1007/s00520-024-08373-x,Article
Pharmacogenomics and Big Data,Pharmacogenomics in Clinical Practice,,,,10.1007/978-3-031-45903-0_17,Dragan PrimoracLidija Bach-RojeckyPetar BrlekVedrana Škaro,2023,https://link.springer.com/chapter/10.1007/978-3-031-45903-0_17,Chapter
The relationship between the quality of big data marketing analytics and marketing agility of firms: the impact of the decision-making role,Journal of Marketing Analytics,,,,10.1057/s41270-024-00301-6,Matti HaverilaKai HaverilaMohammad Osman GaniMuhammed Mohiuddin,2024,https://link.springer.com/article/10.1057/s41270-024-00301-6,Article
Data Analytics and Supply Chain Management: Leveraging Big Data to Optimize Production and Logistics in Fashion and Textiles,Use of Digital and Advanced Technologies in the Fashion Supply Chain,,,,10.1007/978-981-97-7528-6_5,Vijay Kumar,2025,https://link.springer.com/chapter/10.1007/978-981-97-7528-6_5,Chapter
Uncovering Data Quality Issues in Big Healthcare Data: Implications for Accurate Analytics,"Artificial Intelligence, Data Science and Applications",,,,10.1007/978-3-031-48573-2_72,Nisrine BerrosYouness FilalyFatna El MendiliYounes El Bouzekri E. L. Idrissi,2024,https://link.springer.com/chapter/10.1007/978-3-031-48573-2_72,Conference paper
Real-Time Data Processing and Big Data Analytics: A Comparative Study of Modern Platforms,Innovations in Smart Cities Applications Volume 8,,,,10.1007/978-3-031-88653-9_10,Maryam MaatallahMourad FarissHakima AsaidiMohamed Bellouki,2025,https://link.springer.com/chapter/10.1007/978-3-031-88653-9_10,Conference paper
Optimizing MySQL for Big&#xa0;Data,Hacking MySQL,,,,10.1007/979-8-8688-0980-4_10,Lukas Vileikis,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0980-4_10,Chapter
Load balancing and service discovery using Docker Swarm for microservice based big data applications,Journal of Cloud Computing,,,,10.1186/s13677-022-00358-7,Neelam SinghYasir HamidSapna JunejaGautam SrivastavaGaurav DhimanThippa Reddy GadekalluMohd Asif Shah,2023,https://link.springer.com/article/10.1186/s13677-022-00358-7,Article
"Application of motion tracking technology in movies, television production and photography using big data",Soft Computing,,,,10.1007/s00500-023-08963-7,Li Ni,2023,https://link.springer.com/article/10.1007/s00500-023-08963-7,Article
A service-oriented framework for remote sensing big data processing,Earth Science Informatics,,,,10.1007/s12145-022-00900-w,Roohollah EnayatiReza RavanmehrVahe Aghazarian,2023,https://link.springer.com/article/10.1007/s12145-022-00900-w,Article
Big Data in Finance,,,,,10.1007/978-3-031-12240-8,Thomas WalkerFrederick DavisTyler Schwartz,2022,https://link.springer.com/book/10.1007/978-3-031-12240-8,Book
The rise of big data: deep sequencing-driven computational methods are transforming the landscape of synthetic antibody design,Journal of Biomedical Science,,,,10.1186/s12929-024-01018-5,Eugenio Gallo,2024,https://link.springer.com/article/10.1186/s12929-024-01018-5,Article
Modern Experiment Management Systems Architecture for Scientific Big Data,Tools and Methods of Program Analysis,,,,10.1007/978-3-031-50423-5_17,Anastasiia KaidaAleksei Savelev,2024,https://link.springer.com/chapter/10.1007/978-3-031-50423-5_17,Conference paper
Exploring the Landscape of Big Data Analytics in Healthcare: A Comprehensive Overview,Advances in Communication and Applications,,,,10.1007/978-981-96-0165-3_20,Majida Chettiyam VeettilS.Usha,2025,https://link.springer.com/chapter/10.1007/978-981-96-0165-3_20,Conference paper
How Do NoSQL Databases Handle Variety of&#xa0;Big Data?,Proceedings of Ninth International Congress on Information and Communication Technology,,,,10.1007/978-981-97-3556-3_37,Anikó Vágner,2024,https://link.springer.com/chapter/10.1007/978-981-97-3556-3_37,Conference paper
Utilizing big data from electronic health records in pediatric clinical care,Pediatric Research,,,,10.1038/s41390-022-02343-x,Charles G. MaciasKenneth E. RemyAmie J. Barda,2022,https://link.springer.com/article/10.1038/s41390-022-02343-x,Article
The Analysis and Integration of Diverse Data Sources for Decision-Making Process of Big Data,ICT for Intelligent Systems,,,,10.1007/978-981-97-6675-8_44,Shailesh GahaneDeepak SharmaPankajkumar Anawade,2024,https://link.springer.com/chapter/10.1007/978-981-97-6675-8_44,Conference paper
Online Payment Fraud Detection for Big Data,Distributed Computing and Intelligent Technology,,,,10.1007/978-3-031-50583-6_22,Samiksha Dattaprasad TawdeSandhya AroraYashasvee Shitalkumar Thakur,2024,https://link.springer.com/chapter/10.1007/978-3-031-50583-6_22,Conference paper
State of the Art of Big Data Analytics and Clustering Algorithms in Biomedicine,"16th International Conference on Applications of Fuzzy Systems, Soft Computing and Artificial Intelligence Tools – ICAFS-2023",,,,10.1007/978-3-031-72506-7_31,Aynur J. Jabiyeva,2025,https://link.springer.com/chapter/10.1007/978-3-031-72506-7_31,Conference paper
A Comprehensive Survey and Future Standpoints on Big Data Analytics of Mobile Data,Smart Trends in Computing and Communications,,,,10.1007/978-981-97-1326-4_8,Riya B. MehtaDhruvkumar D. PatelPaulami D. VyasKajal A. DoshiJaimin N. UndaviaKamini H. SolankiAbhilash M. ShuklaMittal Desai,2024,https://link.springer.com/chapter/10.1007/978-981-97-1326-4_8,Conference paper
Information Management and Big Data,Communications in Computer and Information Science,,,,10.1007/978-3-031-35445-8,Juan Antonio Lossio-VenturaJorge Valverde-RebazaEduardo DíazHugo Alatrista-Salas,2023,https://link.springer.com/book/10.1007/978-3-031-35445-8,Conference proceedings
Algorithms for Big Data,Lecture Notes in Computer Science,,,,10.1007/978-3-031-21534-6,Hannah BastClaudius KorzenUlrich MeyerManuel Penschuck,2023,https://link.springer.com/book/10.1007/978-3-031-21534-6,Book
Design and implementation of load intensity monitoring platform supported by big data technology in stage training for women’s sitting volleyball,Scientific Reports,,,,10.1038/s41598-023-50057-9,Zhijun LiangChen Liang,2023,https://link.springer.com/article/10.1038/s41598-023-50057-9,Article
"Big Data Analytics in Astronomy, Science, and Engineering",Lecture Notes in Computer Science,,,,10.1007/978-3-031-58502-9,Shelly SachdevaYutaka Watanobe,2024,https://link.springer.com/book/10.1007/978-3-031-58502-9,Conference proceedings
Preprocessing framework for scholarly big data management,Multimedia Tools and Applications,,,,10.1007/s11042-022-13513-8,Samiya KhanMansaf Alam,2022,https://link.springer.com/article/10.1007/s11042-022-13513-8,Article
-Omics Technologies and Big Data,Methodologies of Multi-Omics Data Integration and Data Mining,,,,10.1007/978-981-19-8210-1_3,Ansgar PoetschYuxue Li,2023,https://link.springer.com/chapter/10.1007/978-981-19-8210-1_3,Chapter
Big Data and Public Policymaking,Big Data and Public Policy,,,,10.1007/978-3-031-16031-8_4,Rebecca MoodyVictor Bekkers,2023,https://link.springer.com/chapter/10.1007/978-3-031-16031-8_4,Chapter
Big Data Analytics: Energy Forecasting Computational Intelligence Methods,13th International Conference on Information Systems and Advanced Technologies “ICISAT 2023”,,,,10.1007/978-3-031-60591-8_15,Seemant Tiwari,2024,https://link.springer.com/chapter/10.1007/978-3-031-60591-8_15,Conference paper
Application of big data search based on collaborative filtering algorithm in cross-border e-commerce product recommendation,Soft Computing,,,,10.1007/s00500-023-08643-6,Xiaoli WuZhihao Wu,2023,https://link.springer.com/article/10.1007/s00500-023-08643-6,Article
IoT and Big Data Technologies for Health Care,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",,,,10.1007/978-3-031-90084-6,Zheng ZhangShuihua Wang,2025,https://link.springer.com/book/10.1007/978-3-031-90084-6,Conference proceedings
Exploring Commuting Characteristics and Regional Differences of New Energy Vehicles in the Guangdong–Hong Kong–Macao Greater Bay Area Based on ETC Big Data,Applied Spatial Analysis and Policy,,,,10.1007/s12061-025-09659-1,Junda HuangHuiying WenKunhuo Huang,2025,https://link.springer.com/article/10.1007/s12061-025-09659-1,Article
Public data primacy: the changing landscape of public service delivery as big data gets bigger,Global Public Policy and Governance,,,,10.1007/s43508-022-00052-z,Michael OvertonSarah LarsonLisa J. CarlsonStephen Kleinschmit,2022,https://link.springer.com/article/10.1007/s43508-022-00052-z,Article
An empirical comparison of the performances of single structure columnar in-memory and disk-resident data storage techniques using healthcare big data,Journal of Big Data,,,,10.1186/s40537-023-00691-x,R. F. FamutimiM. O. OyelamiA. O. IbitoyeO. M. Awoniran,2023,https://link.springer.com/article/10.1186/s40537-023-00691-x,Article
Privacy-preserving OLAP against big query workloads: innovative theories and theorems,Distributed and Parallel Databases,,,,10.1007/s10619-024-07445-5,Alfredo Cuzzocrea,2024,https://link.springer.com/article/10.1007/s10619-024-07445-5,Article
Roles of Big Data and AI in Manufacturing,Innovative and Intelligent Digital Technologies; Towards an Increased Efficiency,,,,10.1007/978-3-031-71649-2_1,Hussain Ebrahim AhmedMuneer Al Mubarak,2024,https://link.springer.com/chapter/10.1007/978-3-031-71649-2_1,Chapter
Challenges and opportunities in truck electrification revealed by big operational data,Nature Energy,,,,10.1038/s41560-024-01602-x,Pei ZhaoShaojun ZhangPaolo SantiDingsong CuiFang WangPeng LiuZhaosheng ZhangJin LiuZhenpo WangCarlo RattiYe Wu,2024,https://link.springer.com/article/10.1038/s41560-024-01602-x,Article
AI-Powered Cloud Analytics: Transforming Big Data into Actionable Insights,Smart Infrastructures in the IoT Era,,,,10.1007/978-3-031-72509-8_91,Rasha Jasim Habeeb HabeebOlusolade Aribake FadareFadi Al-Turjman,2025,https://link.springer.com/chapter/10.1007/978-3-031-72509-8_91,Chapter
Development of a Sustainable Elderly Care System Leveraging ICT Technologies and Big Data,Big Data and Data Science Engineering,,,,10.1007/978-3-031-87061-3_7,Jinhee LeeJinhee Son,2025,https://link.springer.com/chapter/10.1007/978-3-031-87061-3_7,Chapter
Intelligent biomedical image classification in a big data architecture using metaheuristic optimization and gradient approximation,Wireless Networks,,,,10.1007/s11276-023-03573-5,Laila AlmutairiAhed AbugabahHesham AlhumyaniAhmed A. Mohamed,2023,https://link.springer.com/article/10.1007/s11276-023-03573-5,Article
